id,image_slot,author,poem_title,category,mood,stanza,source,license
S460,image_460,Edna St. Vincent Millay,Sorrow like a ceaseless rain,Love & Devotion,Romantic,"Beats upon my heart.
People twist and scream in pain,--
Dawn will find them still again;
This has neither wax nor wane,
Neither stop nor start.",https://www.gutenberg.org/ebooks/109,Public domain / CC0 dataset
S461,image_461,Edna St. Vincent Millay,The room is full of you!--As I came in,Beauty & Nature,Romantic,"Perhaps that chair, when you arose and passed
Out of the room, rocked silently a while
Ere it again was still. When you were gone
Forever from the room, perhaps that chair,
Stirred by your movement, rocked a little while,
Silently, to and fro. . .",https://www.gutenberg.org/ebooks/109,Public domain / CC0 dataset
S462,image_462,Edwin Arlington Robinson,"Ah, -- shuddering men that falter and shrink so",Love & Devotion,Romantic,"To look on death, -- what were the days we live,
Where life is half a struggle to forgive,
But for the love that finds us when we go?
Is God a jester?  Does he laugh and throw
Poor branded wretches here to sweat and strive
For some vague end that never shall arrive?
And is He not yet weary of the show?",https://www.gutenberg.org/ebooks/313,Public domain / CC0 dataset
S463,image_463,Edwin Arlington Robinson,"Ah, -- shuddering men that falter and shrink so",Love & Devotion,Romantic,"Think of it, all ye millions that have planned,
And only planned, the largess of hard youth!
Think of it, all ye builders on the sand,
Whose works are down! --  Is love so small, forsooth?
Be brave!  To-morrow you will understand
The doubt, the pain, the triumph, and the Truth!",https://www.gutenberg.org/ebooks/313,Public domain / CC0 dataset
S464,image_464,Edwin Arlington Robinson,As we the withered ferns,Love & Devotion,Romantic,"Life awakes and burns,
Age and death defying,
Till at last it learns
All but Love is dying;
Love's the trade we're plying,
God has willed it so;
Shrouds are what we're buying
For friends that come and go.",https://www.gutenberg.org/ebooks/313,Public domain / CC0 dataset
S465,image_465,Edwin Arlington Robinson,As we the withered ferns,Tender Reflection,Romantic,"Man forever yearns
For the thing that's flying.
Everywhere he turns,
Men to dust are drying, --
Dust that wanders, eying
(With eyes that hardly glow)
New faces, dimly spying
For friends that come and go.",https://www.gutenberg.org/ebooks/313,Public domain / CC0 dataset
S466,image_466,Edwin Arlington Robinson,Because he puts the compromising chart,Love & Devotion,Romantic,"Of hell before your eyes, you are afraid;
Because he counts the price that you have paid
For innocence, and counts it from the start,
You loathe him.  But he sees the human heart
Of God meanwhile, and in God's hand has weighed
Your squeamish and emasculate crusade
Against the grim dominion of his art.",https://www.gutenberg.org/ebooks/313,Public domain / CC0 dataset
S467,image_467,Edwin Arlington Robinson,Because he puts the compromising chart,Love & Devotion,Romantic,"Never until we conquer the uncouth
Connivings of our shamed indifference
(We call it Christian faith!) are we to scan
The racked and shrieking hideousness of Truth
To find, in hate's polluted self-defence
Throbbing, the pulse, the divine heart of man.",https://www.gutenberg.org/ebooks/313,Public domain / CC0 dataset
S468,image_468,Edwin Arlington Robinson,Down by the flash of the restless water,Beauty & Nature,Romantic,"Prince, do you sleep to the sound alway
Of the mournful surge and the sea-birds' crying? --
Or does love still shudder and steel still slay,
Where the bones of the brave in the wave are lying?",https://www.gutenberg.org/ebooks/313,Public domain / CC0 dataset
S469,image_469,Edwin Arlington Robinson,"Go to the western gate, Luke Havergal, --",Love & Devotion,Romantic,"Out of a grave I come to tell you this, --
Out of a grave I come to quench the kiss
That flames upon your forehead with a glow
That blinds you to the way that you must go.
Yes, there is yet one way to where she is, --
Bitter, but one that faith can never miss.
Out of a grave I come to tell you this --
To tell you this.",https://www.gutenberg.org/ebooks/313,Public domain / CC0 dataset
S470,image_470,Edwin Arlington Robinson,Just as I wonder at the twofold screen,Love & Devotion,Romantic,"Of twisted innocence that you would plait
For eyes that uncourageously await
The coming of a kingdom that has been,
So do I wonder what God's love can mean
To you that all so strangely estimate
The purpose and the consequent estate
Of one short shuddering step to the Unseen.",https://www.gutenberg.org/ebooks/313,Public domain / CC0 dataset
S471,image_471,Edwin Arlington Robinson,Never until our souls are strong enough,Tender Reflection,Romantic,"Nor ever shall we know the cursed waste
Of life in the beneficence divine
Of starlight and of sunlight and soul-shine
That we have squandered in sin's frail distress,
Till we have drunk, and trembled at the taste,
The mead of Thought's prophetic endlessness.",https://www.gutenberg.org/ebooks/313,Public domain / CC0 dataset
S472,image_472,Edwin Arlington Robinson,"The master-songs are ended, and the man",Love & Devotion,Romantic,"That sang them is a name.  And so is God
A name; and so is love, and life, and death,
And everything.  But we, who are too blind
To read what we have written, or what faith
Has written for us, do not understand:
We only blink, and wonder.",https://www.gutenberg.org/ebooks/313,Public domain / CC0 dataset
S473,image_473,Edwin Arlington Robinson,"The master-songs are ended, and the man",Tender Reflection,Romantic,"The master-songs are ended?  Rather say
No songs are ended that are ever sung,
And that no names are dead names.  When we write
Men's letters on proud marble or on sand,
We write them there forever.",https://www.gutenberg.org/ebooks/313,Public domain / CC0 dataset
S474,image_474,Edwin Arlington Robinson,There be two men of all mankind,Tender Reflection,Romantic,"There be two men of all mankind
That I'm forever thinking on:
They chase me everywhere I go, --
Melchizedek, Ucalegon.",https://www.gutenberg.org/ebooks/313,Public domain / CC0 dataset
S475,image_475,Edwin Arlington Robinson,There is a fenceless garden overgrown,Love & Devotion,Romantic,"My life!  Ah, yes, there was my life, indeed!
And there were all the lives of humankind;
And they were like a book that I could read,
Whose every leaf, miraculously signed,
Outrolled itself from Thought's eternal seed,
Love-rooted in God's garden of the mind.",https://www.gutenberg.org/ebooks/313,Public domain / CC0 dataset
S476,image_476,Emily Dickinson,There came a day - at Summer's full -,Beauty & Nature,Romantic,"The sun - as common - went abroad -
The flowers - accustomed - blew,
As if no soul - that solstice passed -
Which maketh all things - new -",https://www.gutenberg.org/ebooks/2678,Public domain / CC0 dataset
S477,image_477,Emily Dickinson,There came a day - at Summer's full -,Love & Devotion,Romantic,"Sufficient troth - that we shall _rise_,
Deposed - at length the Grave -
To that new marriage -
_Justified_ - through Calvaries - of Love!",https://www.gutenberg.org/ebooks/2678,Public domain / CC0 dataset
S478,image_478,Gerard Manley Hopkins,,Love & Devotion,Romantic,"Enough: corruption was the world's first woe.
What need I strain my heart beyond my ken?
O but I bear my burning witness though
Against the wild and wanton work of men.
.     .     .     .     .     .     .",https://www.gutenberg.org/ebooks/22403,Public domain / CC0 dataset
S479,image_479,Gerard Manley Hopkins,10,Love & Devotion,Romantic,"Christ minds: Christ's interest, what to avow or amend
There, eyes them, heart wants, care haunts, foot
follows kind,
Their ransom, their rescue, and first, fast, last friend.",https://www.gutenberg.org/ebooks/22403,Public domain / CC0 dataset
S480,image_480,Gerard Manley Hopkins,12,Love & Devotion,Romantic,"I CAUGHT this morning morning's minion, king-
dom of daylight's dauphin, dapple-dawn-drawn Fal-
con, in his riding
Of the rolling level underneath him steady air, and
striding
High there, how he rung upon the rein of a wimpling wing
In his ecstacy! then off, off forth on swing,
As a skate's heel sweeps smooth on a bow-bend:
the hurl and gliding
Rebuffed the big wind. My heart in hiding
Stirred for a bird,--the achieve of, the mastery of the
thing!",https://www.gutenberg.org/ebooks/22403,Public domain / CC0 dataset
S481,image_481,Percy Bysshe Shelley,"16. GHASTA OR, THE AVENGING DEMON!!!",Tender Reflection,Romantic,"The warrior raised his sunken eye.                                   _45
It met the stranger’s sullen scowl,
‘Mortal! Mortal! thou must die,’
In burning letters chilled his soul.",https://www.gutenberg.org/ebooks/4800,Public domain / CC0 dataset
S482,image_482,Percy Bysshe Shelley,"16. GHASTA OR, THE AVENGING DEMON!!!",Tender Reflection,Romantic,"Her chilling finger on my head,
With coldest touch congealed my soul—
Cold as the finger of the dead,
Or damps which round a tombstone roll—                              _120",https://www.gutenberg.org/ebooks/4800,Public domain / CC0 dataset
S483,image_483,Percy Bysshe Shelley,"EVENING: PONTE AL MARE, PISA",Tender Reflection,Romantic,"3.
Within the surface of the fleeting river
The wrinkled image of the city lay,
Immovably unquiet, and forever                                       _15
It trembles, but it never fades away;
Go to the...
You, being changed, will find it then as now.",https://www.gutenberg.org/ebooks/4800,Public domain / CC0 dataset
S484,image_484,Percy Bysshe Shelley,MARENGHI. (This fragment refers to an event told in Sismondi’s,Tender Reflection,Romantic,"8.
And thou in painting didst transcribe all taught                     _35
By loftiest meditations; marble knew
The sculptor’s fearless soul—and as he wrought,
The grace of his own power and freedom grew.
And more than all, heroic, just, sublime,
Thou wart among the false...was this thy crime?                      _40",https://www.gutenberg.org/ebooks/4800,Public domain / CC0 dataset
S485,image_485,Percy Bysshe Shelley,TO MARY,Love & Devotion,Romantic,"6.
If you strip Peter, you will see a fellow
Scorched by Hell’s hyperequatorial climate
Into a kind of a sulphureous yellow:
A lean mark, hardly fit to fling a rhyme at;
In shape a Scaramouch, in hue Othello.                               _45
If you unveil my Witch, no priest nor primate
Can shrive you of that sin,—if sin there be
In love, when it becomes idolatry.",https://www.gutenberg.org/ebooks/4800,Public domain / CC0 dataset
S486,image_486,Percy Bysshe Shelley,"[Of the following pieces the “Original Poetry by Victor and Cazire”, the",Love & Separation,Romantic,"3.
Some a living require,
And others desire
An old fellow out of the way;                                        _15
And which is the best
I leave to be guessed,
For I cannot pretend to say.",https://www.gutenberg.org/ebooks/4800,Public domain / CC0 dataset
S487,image_487,Robert Frost,Revelation,Love & Separation,Romantic,"WE make ourselves a place apart
Behind light words that tease and flout,
But oh, the agitated heart
Till someone find us really out.
'Tis pity if the case require
(Or so we say) that in the end
We speak the literal to inspire
The understanding of a friend.
But so with all, from babes that play
At hide-and-seek to God afar,
So all who hide too well away
Must speak and tell us where they are.",https://www.gutenberg.org/ebooks/3021,Public domain / CC0 dataset
S488,image_488,W. B. Yeats,'Time to put off the world and go somewhere,Beauty & Nature,Romantic,"And find my health again in the sea air,'
Beggar to beggar cried, being frenzy-struck,
'And make my soul before my pate is bare.'",https://www.gutenberg.org/ebooks/36865,Public domain / CC0 dataset
S489,image_489,W. B. Yeats,"Argument. Baile and Aillinn were lovers, but",Love & Devotion,Romantic,"That old man climbed; the day grew dim;
Two swans came flying up to him
Linked by a gold chain each to each
And with low murmuring laughing speech
Alighted on the windy grass.
They knew him: his changed body was
Tall, proud and ruddy, and light wings
Were hovering over the harp strings
That Etain, Midhir's wife, had wove
In the hid place, being crazed by love.",https://www.gutenberg.org/ebooks/30652,Public domain / CC0 dataset
